Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Infant and young child feeding practices, all 3 IYCF (% children ages 6-23 months)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Literacy rate, adult total (% of people ages 15 and above)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population)
0.0,79.248,0.742668518609048,0.0,36.0,-1.644054293632508,2082.09783526172,26.96,0.0,16.3559704,1002.097926611484,194.37600708,0.0,146.413803100586,9.164,181333036141.7628,187.6,17.83243942260744,0.0,303.68,266.82,285.696,335.805206298828,482.1,1164.544,72.8,4904.0,0.0,331.9315590865972,0.0,0.1575724482536316,215636.0,156856.0,1171.447683397684,12667416.0,208.75427378492,11604976.0,191.2456602965772,24272396.0,83.6,376.0,218.8,22.8,39.6,145.288,0.0,23.52,15456176.0,254.712
0.0,78.336,0.728247230827024,0.0,36.0,-0.920911550521852,2128.716036681328,27.0,0.0,16.42029952,988.802501715428,183.31744384,0.0,149.5200042724608,9.044,177550233670.5072,183.2,18.63800048828124,0.0,303.844,267.828,286.304,336.4115600585936,485.4,1142.42,69.6,4672.0,0.0,333.4929660719356,0.0,-0.02846510894596576,219044.0,158352.0,1175.90501930502,12716764.0,208.7731325974504,11647984.0,191.2268017339148,24364752.0,82.4,0.0,221.6,0.0,40.8,141.72,0.0,29.32,15732320.0,258.28
0.0,77.712,0.69022009793234,0.0,36.0,-1.0344375371933,2207.160395673816,27.032,0.0,17.48931696,1083.811290199732,179.44390868,0.0,151.2799987792968,8.956,181292793514.91,174.0,16.19231986999512,0.0,304.852,268.98,287.392,337.9708862304688,473.996,1119.992,66.0,4464.0,400.0,335.019097492606,0.0,0.2353689074516296,223116.0,159744.0,1180.315444015444,12765436.0,208.7890908032244,11690700.0,191.210909196776,24456136.0,78.4,0.0,224.0,0.0,42.0,138.192,10.83168,19.56,16007032.0,261.808
68.8,96.86,0.8440386418221401,0.0,45.0,-1.2390320748090748,2903.9391418905147,34.46,47.0,23.99461745,1569.9718274141,225.78458784999998,0.0,192.784843444824,11.120000000000001,235242993336.32703,211.5,19.49270009994505,0.0,380.94499999999994,336.445,359.29499999999996,427.469940185547,584.98,1382.8649999999998,78.5,5345.0,500.0,420.6400384030245,0.0,0.555005967617035,283465.0,200350.0,1481.0205115830101,16018960.0,261.0078064649735,14667785.0,238.9921935350265,30686745.0,95.0,0.0,283.5,0.0,53.5,168.375,0.0,21.5,20352985.0,331.625
0.0,95.755,0.8297798022834201,0.0,45.0,-2.0625638961792,2849.75790589652,35.19,0.0,22.272431849999997,1474.99810485848,231.2354851,0.0,199.09999847412098,10.934999999999999,241883017861.2265,209.0,18.562200069427497,0.0,380.815,336.3,359.15500000000003,0.0,577.915,1375.6549999999997,75.0,5075.0,500.0,422.46488223581946,0.0,1.172919869422915,286200.0,199120.0,1486.79753861004,16082910.0,261.0315795931665,14723535.0,238.9684204068335,30806445.0,87.5,0.0,287.0,0.0,53.5,164.065,0.0,19.2,20697925.0,335.935
0.0,94.845,0.74905920563755,0.0,60.0,-1.74519494175911,3153.201419158425,35.745,0.0,23.81626845,1659.18039247666,221.81215285000002,30.29725074768065,205.2000045776365,10.77,247290613608.5985,217.0,19.00745034217835,0.0,380.79,335.73,358.855,433.837890625,573.9200000000001,1383.5149999999999,72.0,4835.0,500.0,424.2487528344565,0.0,-0.1682945154607295,287025.0,196265.0,1492.67422779923,16148470.0,261.06376670360146,14779740.0,238.9362332963985,30928210.0,78.0,0.0,290.0,0.0,53.5,159.82,0.0,18.45,21042315.0,340.18
146.88,75.236,0.579103100796424,0.0,60.0,-1.499122977256776,2522.155891553872,28.672,0.0,18.75076484,1374.947009283712,173.46440124,0.0,168.4400024414064,8.504,201212867089.6072,166.4,15.29664039611816,258.0,305.068,267.972,286.984,0.0,459.488,1127.484,55.2,3696.0,400.0,340.795842876024,0.0,-0.0983600169420244,230136.0,154708.0,1198.750193050192,12971084.0,208.8900827534984,11867020.0,191.1099172465016,24838104.0,61.2,384.0,234.8,25.6,43.2,124.504,0.0,16.6,17106996.0,275.496
0.0,73.624,0.582450127307688,0.0,60.0,-1.7889461517334,2701.873465431828,28.28,0.0,19.23553848,1483.501199233444,173.90179444,0.0,170.4400024414064,8.268,206041976077.8736,162.4,15.63951969146728,0.0,306.288,267.336,287.256,351.87939453125,464.78,1165.608,53.2,3484.0,400.0,342.1631709240152,0.0,-0.08198419213295,232860.0,154340.0,1202.908494208496,13019960.0,208.9523686637248,11904304.0,191.0476313362752,24924264.0,54.0,0.0,237.2,0.0,42.4,121.2,11.54688,16.0,17372212.0,278.8
0.0,70.264,0.55779636209744,0.0,60.0,-2.223228693008424,2849.42839696142,27.7,0.0,19.38945772,1584.958008793048,171.08589172,28.46924018859864,173.0,7.86,211273510444.0876,160.0,15.30095958709716,0.0,308.3,267.048,288.1,352.5670776367188,472.636,1211.504,51.2,3212.0,400.0,343.494923310908,0.0,-0.41827502846718,239480.0,157188.0,1206.662162162164,13066456.0,209.0462378269932,11935584.0,190.9537621730068,25002040.0,53.6,0.0,239.6,0.0,39.6,117.996,0.0,17.68,17626688.0,282.004
91.05000000000001,50.922,0.35245832696492996,1.27900923,45.0,-1.6016934514045709,2177.612050507878,20.571,0.0,13.748757359999999,1184.8479745618051,136.43324661,20.01630020141601,128.37000274658192,5.688,162016600633.9866,114.0,11.1756899356842,0.0,232.482,200.724,216.93300000000002,265.4481353759766,357.564,924.7739999999999,36.900000000000006,2250.0,300.0,258.5935747291122,0.0,-0.791461855173111,187263.0,122115.0,907.334073359073,9830889.0,156.87620538807482,8969073.0,143.12379461192518,18799962.0,36.0,0.0,0.0,0.0,27.599999999999998,86.17500000000001,0.0,13.169999999999998,13399674.0,213.82500000000002
0.0,49.608000000000004,0.362560260860106,0.9843363,45.0,-1.758104324340819,2254.171218697317,20.814,0.0,13.63925172,1231.021655115702,135.64455414,0.0,135.930004119873,5.547,165925160757.5445,115.80000000000001,10.81725025177002,0.0,232.464,202.056,217.66500000000002,267.0257949829101,350.937,897.3389999999999,35.7,2115.0,0.0,259.5409835703066,0.0,-1.167658567428588,195933.0,126897.0,908.7367760617769,9852192.0,156.9734727648684,8976837.0,143.0265750336741,18829026.0,32.400000000000006,0.0,0.0,0.0,25.200000000000003,83.931,0.0,12.03,13561230.0,216.069
0.0,49.248000000000005,0.401864844303933,0.5771443199999999,45.0,-1.6128868460655208,2397.563642991339,22.352999999999998,0.0,14.13620139,1328.780684140782,132.80392455,25.011059761047356,139.62000274658192,5.514,169999694665.5102,116.39999999999999,10.161329984664931,0.0,230.32799999999997,204.027,217.677,267.4137496948242,330.906,811.671,34.5,2028.0,0.0,260.4648174368724,0.0,-0.360804006457329,201753.0,128901.0,909.297828185328,9863034.0,157.0492548267042,8977617.0,142.9507451732958,18840651.0,26.400000000000002,0.0,0.0,0.0,24.900000000000002,81.762,9.843240000000002,12.51,13705821.0,218.238
0.0,64.752,0.462669361350812,1.62605,60.0,-2.308870553970336,3420.329179985056,33.768,0.0,23.33553316,2025.401104846724,161.37265016,33.72520065307616,186.2799987792968,7.276,208808621718.7424,0.0,14.63831996917724,0.0,301.652,265.728,284.244,359.9381103515624,497.376,1173.06,44.4,2576.0,0.0,348.487942562154,0.0,-0.46007654070854,272192.0,169856.0,1214.812934362936,13181200.0,209.4670819394632,11989720.0,190.5328544951308,25170924.0,0.0,0.0,0.0,0.0,30.8,106.224,0.0,20.08,18486532.0,293.776
143.4,64.1,0.0,0.0,60.0,-2.21214199066162,0.0,34.644,25.2,0.0,0.0,0.0,0.0,0.0,7.212,232149291858.5272,156.0,14.11231994628908,0.0,300.596,264.312,282.992,0.0,509.0,1198.9,42.8,2472.0,0.0,349.5660262757816,0.0,-0.3661851584911348,274204.0,166636.0,1218.95115830116,13229904.0,209.527305818804,12026768.0,190.4727575308032,25256668.0,40.4,0.0,0.0,0.0,0.0,103.528,0.0,17.4,18719736.0,296.472
0.0,0.0,0.0,0.0,60.0,-2.568324804306032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238185730415.4204,155.2,18.125675201416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.2111350092916,0.0,-0.612497985363008,277164.0,164948.0,0.0,13279424.0,209.5739026247112,12066140.0,190.4260342478812,25345568.0,39.6,0.0,0.0,0.0,0.0,100.932,0.0,15.288,18950120.0,299.068
0.0,55.962,0.504990554240668,0.0,0.0,0.0,0.0,14.696,0.0,0.0,0.0,0.0,0.0,0.0,6.978,1698055310.702174,0.0,0.0,0.0,146.432,136.03,141.366,0.0,277.566,435.316,35.6,68.0,200.0,0.0,0.0,0.0,1890.0,978.0,582.629411764706,99560.0,100.5179359294072,98534.0,99.4820640705928,198094.0,0.0,200.0,67.4,0.0,0.0,133.146,0.0,0.0,66216.0,66.854
0.0,55.416,0.510729028668976,0.0,0.0,0.0,0.0,14.466,0.0,0.0,0.0,0.0,0.0,0.0,7.012,1721582644.98264,0.0,0.0,0.0,147.002,136.642,141.948,0.0,273.404,427.84,34.0,64.0,0.0,0.0,0.0,0.0,1904.0,996.0,586.811764705882,100114.0,100.356863609936,99400.0,99.6411315383228,199516.0,0.0,0.0,68.6,0.0,0.0,132.994,0.0,0.0,66844.0,67.006
0.0,52.148,0.518935284599304,0.0,0.0,0.0,0.0,14.196,0.0,0.0,0.0,0.0,0.0,0.0,6.646,1706929415.70962,0.0,0.0,0.0,147.558,137.372,142.582,0.0,269.306,418.888,32.2,56.0,0.0,0.0,0.0,0.0,1918.0,1014.0,594.35294117647,101296.0,100.2533650039588,100784.0,99.7466349960412,202080.0,0.0,0.0,69.8,0.0,0.0,132.512,0.0,0.0,68190.0,67.488
0.0,72.46799999999999,0.799054802604453,0.0,0.0,0.0,0.0,20.97,0.0,0.0,0.0,0.0,0.0,0.0,9.327,2510240724.52584,0.0,0.0,0.0,222.204,206.952,214.72799999999998,0.0,397.269,618.564,46.2,72.0,0.0,0.0,0.0,0.0,2901.0,1548.0,901.526470588236,153480.0,150.21581043915722,153039.0,149.78418956084278,306519.0,0.0,0.0,106.80000000000001,0.0,0.0,198.04500000000002,0.0,0.0,104169.0,101.955
0.0,69.723,0.826438342364586,0.0,0.0,0.0,0.0,20.829,0.0,0.0,0.0,0.0,0.0,0.0,9.105,2552753058.0397773,0.0,0.0,0.0,223.04700000000003,207.438,215.358,0.0,390.76800000000003,615.1320000000001,44.099999999999994,66.0,0.0,0.0,0.0,0.0,2937.0,1581.0,910.3588235294129,154812.0,150.0494310582123,154710.0,149.9505689417877,309522.0,0.0,0.0,108.89999999999999,0.0,0.0,197.319,0.0,0.0,105939.0,102.68099999999998
0.0,67.551,0.8525014981468739,0.0,0.0,0.0,0.0,20.549999999999997,0.0,0.0,0.0,0.0,0.0,0.0,8.966999999999999,2607113300.041353,0.0,0.0,0.0,224.301,208.20299999999997,216.327,0.0,379.689,607.7040000000001,42.599999999999994,60.0,300.0,0.0,0.0,0.0,2985.0,1617.0,918.176470588236,155979.0,149.8933307707092,156198.0,150.1037862771477,312180.0,0.0,0.0,111.0,0.0,0.0,196.59,0.0,0.0,107607.0,103.41
0.0,66.387,0.928220728121028,0.0,0.0,2.609691560268402,0.0,20.508000000000003,0.0,0.0,0.0,0.0,0.0,0.0,8.961,2722823107.610118,0.0,0.0,0.0,224.99699999999999,208.899,216.993,0.0,374.784,601.167,41.099999999999994,57.0,0.0,0.0,0.0,2.74399048089981,3051.0,1656.0,925.111764705882,156999.0,149.7424794460446,157539.0,150.2575205539554,314538.0,0.0,0.0,113.10000000000001,0.0,0.0,195.858,0.0,0.0,109188.0,104.142
0.0,65.388,0.920135900782308,0.0,0.0,0.0,0.0,20.481,0.0,0.0,0.0,0.0,0.0,0.0,8.966999999999999,2859386153.7949142,0.0,0.0,0.0,225.69,209.679,217.704,0.0,370.05899999999997,593.328,40.2,54.0,0.0,0.0,0.0,0.0,3126.0,1704.0,931.314705882354,157890.0,149.5892902822386,158754.0,150.4078674359775,316647.0,0.0,0.0,115.19999999999999,0.0,0.0,195.123,0.0,0.0,110697.0,104.87700000000001
0.0,57.321,0.8799737707133131,0.0,27.0,2.650099217891694,0.0,20.445,0.0,0.0,0.0,0.0,0.0,0.0,7.956,3195464190.9317102,0.0,0.0,0.0,226.449,210.408,218.41500000000002,0.0,365.01,586.2750000000001,39.3,48.0,0.0,0.0,0.0,2.863330364227296,3207.0,1764.0,937.0588235294131,158718.0,149.4519774011298,159882.0,150.5480225988699,318600.0,0.0,0.0,117.30000000000001,0.0,0.0,194.38800000000003,0.0,0.0,112161.0,105.612
0.0,36.102,0.56084400921341,0.0,18.0,0.0,0.0,13.808,0.0,0.0,0.0,0.0,0.0,0.0,5.072,2277265928.17392,0.0,0.0,0.0,150.92,140.724,145.806,0.0,245.92,386.528,26.0,30.0,0.0,0.0,0.0,0.0,2186.0,1208.0,628.370588235294,106320.0,99.5291276223286,107326.0,100.4708723776714,213646.0,0.0,196.0,79.6,0.0,0.0,129.1,0.0,0.0,75738.0,70.9
0.0,36.368,0.50604486026945,0.9014268,18.0,1.723075151443482,783.873074310622,14.262,24.2,3.72079634,272.131603949318,127.53231812,0.0,0.0,5.164,2388577596.764,0.0,0.0,0.0,150.242,140.926,145.566,0.0,255.684,385.87,25.6,30.0,200.0,179.4602291342724,157.4374501698832,2.03851532936096,2230.0,1238.0,631.95294117647,106794.0,99.4061359743838,108070.0,100.5938640256162,214864.0,0.0,0.0,81.2,0.0,0.0,128.604,15.3702,0.0,76702.0,71.396
0.0,35.238,0.526991391437946,1.03614914,18.0,0.0,819.87998037409,14.168,0.0,4.29886818,313.317833211536,120.6801529,0.0,0.0,5.024,2340235173.81046,0.0,0.0,0.0,150.85,141.688,146.236,0.0,251.746,377.086,25.6,30.0,0.0,180.0498718135822,159.2200497527828,0.0,2262.0,1264.0,634.917647058824,107192.0,99.3107026386006,108680.0,100.6892973613994,215872.0,0.0,0.0,82.6,0.0,0.0,128.162,0.0,0.0,77540.0,71.838
0.0,34.77,0.509650181820952,1.17327988,24.0,1.70042073726654,943.498236227178,14.28,0.0,5.42327928,414.273397404218,109.64914704,0.0,0.0,4.91,2420676628.08644,0.0,0.0,0.0,150.928,141.822,146.334,0.0,253.694,377.312,25.6,30.0,0.0,180.6310999862776,161.0095567772326,1.84682321548462,2286.0,1282.0,636.65294117647,107394.0,99.2266541009508,109070.0,100.7751937984496,216462.0,0.0,198.0,84.0,0.0,0.0,128.174,0.0,0.0,77738.0,71.826
0.0,34.428,0.484122554683702,0.88550818,24.0,1.708240151405334,896.095777450784,14.544,0.0,4.32266378,366.473556713632,115.49922944,0.0,0.0,4.818,2649768821.01328,0.0,7.85347986221314,0.0,151.65,141.328,146.376,0.0,248.576,386.668,25.6,30.0,0.0,181.2039136523594,162.8059712432328,1.771039962768554,2312.0,1296.0,639.64705882353,107838.0,99.1704984366378,109642.0,100.8295015633622,217480.0,0.0,198.0,85.4,0.0,0.0,128.186,0.0,0.0,78090.0,71.814
0.0,34.48,0.460932024827734,0.80365544,24.0,1.518715023994446,921.73586870607,15.892,0.0,5.18948174,445.733557399562,101.56106568,0.0,0.0,4.746,2632612884.40612,0.0,0.0,0.0,148.324,139.016,143.576,0.0,285.852,409.42,25.6,30.0,0.0,181.7683128118272,164.6092931507824,1.758855104446412,2344.0,1314.0,644.211764705882,108594.0,99.158113882903,110440.0,100.8437123342708,219032.0,0.0,0.0,86.8,0.0,0.0,128.198,0.0,0.0,78634.0,71.802
0.0,52.047,0.6223798757714041,0.94836903,36.0,2.230770528316497,1537.6938086836828,21.698999999999998,0.0,7.26266457,723.590348530287,156.71509551,0.0,0.0,7.032,4473185293.43433,0.0,0.0,0.0,229.54500000000002,212.16,220.563,0.0,357.99,584.271,38.7,48.0,300.0,273.48644619702236,249.62928374982357,1.245366722345352,3591.0,2025.0,972.8294117647049,163962.0,148.7129718649665,166797.0,151.28430714531902,330762.0,0.0,300.0,132.3,0.0,0.0,192.315,23.81514,0.0,118728.0,107.685
0.0,52.476,0.650666335037223,0.60884472,36.0,2.1265983581542978,1501.347735214848,21.726,0.0,6.13238169,600.1628448063691,170.37065505,0.0,0.0,6.963000000000001,4294466857.9870195,0.0,0.0,0.0,230.25,212.577,221.10000000000002,0.0,353.31,581.568,38.7,48.0,0.0,274.30780141638274,252.35498893579802,1.173277795314789,3708.0,2100.0,979.305882352941,165045.0,148.70526543410102,167919.0,151.29473456589898,332964.0,0.0,0.0,134.10000000000002,0.0,0.0,192.33300000000003,0.0,0.0,119496.0,107.667
0.0,52.926,0.634695525711909,0.83234184,36.0,1.324282854795456,1665.149091513801,21.015,0.0,6.02610825,638.479585652325,178.61171721,0.0,0.0,6.9030000000000005,4557436429.48884,0.0,0.0,0.0,232.065,214.42200000000003,222.95099999999996,0.0,336.471,558.039,39.0,48.0,0.0,275.1165348758229,255.0910552840977,1.1548268795013419,3873.0,2202.0,985.8088235294131,166125.0,148.6909823226672,169047.0,151.3063325128665,335175.0,0.0,300.0,136.2,0.0,0.0,192.351,0.0,0.0,120270.0,107.649
0.0,53.328,0.643225479546309,0.35884062,36.0,1.125402867794037,1750.342447520169,20.889,0.0,5.88873948,637.884013872483,178.06766511,0.0,0.0,6.846,4600620082.26132,0.0,0.0,0.0,232.02299999999997,216.29700000000003,223.96800000000002,0.0,337.12199999999996,534.039,39.3,51.0,0.0,275.9126465753427,257.82279507342423,1.1631677448749551,4065.0,2337.0,992.452941176472,167208.0,148.6584043101762,170229.0,151.34426287807412,337434.0,0.0,0.0,138.3,0.0,0.0,192.36900000000003,0.0,0.0,121062.0,107.631
0.0,53.631,0.686745010993584,0.79155171,36.0,1.214492976665496,1650.3170829574742,20.649,0.0,6.51028275,658.97598521325,176.05934142,0.0,0.0,6.786,4296368132.468969,0.0,0.0,0.0,233.48699999999997,217.185,225.108,0.0,320.421,520.242,39.599999999999994,54.0,0.0,276.6961365149415,260.5188193165626,1.1766256392002101,4269.0,2487.0,999.255882352941,168303.0,148.6132327879275,171444.0,151.3867672120725,339747.0,0.0,0.0,140.10000000000002,0.0,0.0,192.387,0.0,0.0,121872.0,107.613
0.0,53.781,0.711189190076451,0.40810257,36.0,1.427653312683105,1645.246532839416,21.174,0.0,6.17012358,624.45262766367,182.48776245,0.0,0.0,6.720000000000001,4274407410.57291,0.0,15.225246906280532,0.0,232.89600000000002,217.512,224.99699999999999,0.0,324.084,514.344,39.900000000000006,57.0,300.0,277.4670046946196,263.22490894879917,1.5551401376724239,4485.0,2628.0,1006.226470588236,169431.0,148.5728566543026,172686.0,151.4271433456974,342117.0,0.0,0.0,142.2,0.0,0.0,192.40500000000003,22.652430000000003,0.0,122700.0,107.595
0.0,35.836,0.438543112650168,0.28588334,24.0,0.925714492797852,1198.95324600066,14.042,17.2,4.83222532,499.08504895837,116.7291336,0.0,0.0,4.434,2871397965.25514,0.0,10.97064685821534,0.0,156.134,145.384,150.59,0.0,205.958,336.244,27.0,38.0,200.0,184.3145968423108,177.2940426467566,0.7202308177948,3134.0,1848.0,675.988235294118,113868.0,99.0863050174908,115966.0,100.911954611114,229836.0,0.0,0.0,96.0,0.0,0.0,128.282,0.0,0.0,82416.0,71.718
0.0,35.794,0.464498572595776,0.07967288,24.0,0.893809974193574,1205.284840547902,14.562,0.0,4.77389144,494.121024773382,117.77279664,0.0,0.0,4.388,2838237965.70924,0.0,10.14451789855958,0.0,155.79,144.77,150.084,0.0,206.686,341.86,27.4,40.0,200.0,183.651190554875,178.8803470291662,0.985298037528992,3268.0,1938.0,681.835294117648,114972.0,99.18903996135,116852.0,100.81096003865,231824.0,0.0,0.0,97.4,0.0,0.0,128.262,0.0,0.0,83152.0,71.738
0.0,35.672,0.493204307785026,0.1647556,24.0,0.900534868240356,1237.30505512137,14.67,0.0,4.55644656,500.993957522368,118.54799652,0.0,0.0,4.342,2904967722.2325,0.0,0.0,0.0,155.806,145.028,150.232,0.0,203.632,335.358,27.8,42.0,200.0,182.9877842674394,179.6226035953836,0.852348685264588,3382.0,2014.0,687.911764705882,116094.0,99.2723074949762,117794.0,100.7259822993716,233890.0,0.0,0.0,98.8,0.0,0.0,128.208,0.0,0.0,83958.0,71.792
0.0,35.486,0.356972335653078,0.31119748,24.0,0.626062750816346,1149.35901094778,15.004,0.0,4.18628884,503.981694488488,111.59451294,0.0,0.0,4.296,3118254053.40782,0.0,8.95513153076172,0.0,156.008,144.414,149.97,0.0,198.55,339.834,28.2,44.0,200.0,182.9877842674394,179.8353599998636,1.549137711524964,3492.0,2088.0,693.95294117647,117212.0,99.35577933747,118734.0,100.645915980063,235944.0,0.0,0.0,100.0,0.0,0.0,128.124,0.0,0.0,84794.0,71.876
0.0,35.21,0.351494753898178,0.5100537,24.0,1.07959246635437,1211.595554982996,15.144,0.0,3.86987424,504.515620535792,116.08283996,0.0,0.0,4.252,3319232485.43818,0.0,8.47722053527832,0.0,156.104,144.438,150.026,0.0,194.128,334.884,28.4,44.0,200.0,182.9877842674394,179.8353599998636,1.559495449066162,3598.0,2144.0,699.882352941176,118320.0,99.4452849218356,119638.0,100.553034123382,237960.0,0.0,0.0,101.4,0.0,0.0,128.006,15.5303,0.0,85658.0,71.994
0.0,34.838,0.334867038672842,0.44346622,24.0,1.12180495262146,1225.929942164744,15.64,0.0,3.53142428,487.630230387286,119.8785324,0.0,0.0,4.208,3443358634.76812,0.0,0.0,0.0,155.628,143.938,149.524,0.0,194.254,336.058,28.8,44.0,200.0,182.9877842674394,179.8353599998636,1.99718451499939,3696.0,2198.0,705.682352941176,119418.0,99.5432039077738,120516.0,100.4584632312488,239932.0,0.0,0.0,102.8,0.0,0.0,127.856,0.0,0.0,86548.0,72.144
0.0,51.57299999999999,0.479673234019365,0.9023285400000001,36.0,1.382405251264572,2077.266157361316,23.700000000000003,0.0,5.663890950000001,842.1288448658279,177.77428437,0.0,0.0,6.2490000000000006,5394297235.05384,0.0,9.52139997482301,0.0,233.31600000000003,216.015,224.29500000000002,0.0,286.413,493.821,43.5,66.0,300.0,274.4816764011591,269.7530399997954,2.977121114730834,5673.0,3363.0,1066.9499999999998,180717.0,149.45046766070402,182043.0,150.5470513806534,362763.0,0.0,0.0,0.0,0.0,0.0,191.50799999999998,0.0,0.0,131190.0,108.492
0.0,50.760000000000005,0.500042987198166,0.51585084,36.0,1.1098861098289499,2167.759571724021,23.868000000000002,0.0,5.59573137,882.11851322238,177.13080596999998,0.0,0.0,6.189,5629566293.61693,0.0,10.67758011817932,0.0,233.38800000000003,216.18,224.42400000000004,0.0,280.179,483.96299999999997,43.8,66.0,0.0,0.0,0.0,2.905849814414979,5781.0,3405.0,1075.0411764705868,182244.0,149.5789490963412,183270.0,150.42105090365908,365514.0,0.0,0.0,0.0,0.0,0.0,191.184,0.0,0.0,132579.0,108.816
0.0,49.851,0.527384573834319,0.74150121,36.0,1.013930529356004,2375.2157272338536,24.023999999999997,0.0,6.12402177,983.115670623072,175.55147553,0.0,0.0,6.1259999999999994,5667650970.44091,0.0,0.0,0.0,233.502,216.387,224.589,0.0,273.915,473.655,43.8,63.0,0.0,0.0,0.0,2.8139036893844613,5853.0,3432.0,1082.8588235294128,183720.0,149.7017698249731,184449.0,150.2957856653955,368172.0,0.0,0.0,0.0,0.0,0.0,190.812,24.17706,0.0,134001.0,109.188
0.0,32.576,0.37719640038044,0.49272824,24.0,0.714035987854004,1620.75015274322,16.122,0.0,4.57611704,637.107081752734,120.02341462,0.0,0.0,4.046,3258649090.38682,0.0,0.0,0.0,155.738,144.416,149.848,0.0,178.706,308.874,29.2,42.0,0.0,0.0,0.0,2.06509017944336,3934.0,2286.0,727.429411764706,123492.0,99.861720967468,123832.0,100.1366617339058,247326.0,0.0,0.0,0.0,0.0,0.0,126.926,0.0,0.0,90366.0,73.074
0.0,31.922,0.0,0.0,24.0,0.988349735736846,0.0,16.302,25.2,0.0,0.0,0.0,0.0,0.0,4.008,3411397555.11428,0.0,8.18060684204102,0.0,155.796,144.424,149.872,0.0,174.382,301.93,28.8,40.0,0.0,0.0,0.0,2.08032727241516,3946.0,2266.0,733.0,124508.0,99.918144611187,124712.0,100.081855388813,249220.0,0.0,0.0,0.0,0.0,0.0,126.612,0.0,0.0,91448.0,73.388
0.0,0.0,0.0,0.0,24.0,0.967338263988494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609258643.6633,0.0,7.8707299232483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08759689331054,3936.0,2238.0,0.0,125434.0,99.9968111736476,125442.0,100.0031888263524,250876.0,0.0,0.0,0.0,0.0,0.0,126.264,0.0,0.0,92492.0,73.736
0.0,195.855,0.654327853091165,0.0,0.0,0.0,0.0,42.975,0.0,0.0,0.0,0.0,0.0,0.0,27.400000000000002,251641646072.37,0.0,0.0,0.0,327.90999999999997,298.11,312.365,0.0,1007.6850000000001,1560.52,297.5,50225.0,500.0,0.0,0.0,0.0,133325.0,113085.0,422.271136618141,22651125.0,250.2854774689095,22599450.0,249.7145225310905,45250575.0,0.0,0.0,186.0,0.0,0.0,290.04,0.0,0.0,19001620.0,209.95999999999998
0.0,193.25,0.626535020720515,0.0,0.0,0.0,0.0,42.175000000000004,0.0,0.0,0.0,0.0,0.0,0.0,26.884999999999998,260847323444.463,0.0,0.0,0.0,330.26000000000005,298.38,313.625,0.0,998.965,1602.835,286.5,49415.0,0.0,0.0,0.0,0.0,140335.0,118525.0,433.781914893617,23285585.0,250.468430601796,23198485.0,249.531569398204,46484070.0,0.0,0.0,190.0,0.0,0.0,288.385,0.0,13.280000000000001,19673455.0,211.615
