País,Año,"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population),"Proportion of adults who are obese, 20 years old and over ,by sex",Gasto público social según la clasificación por funciones del gobierno,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex"
Brazil,1999,81.78,0.812375648975416,0.0,32,0.0,0.0,25.544,0.0,0.0,0.0,0.0,9.324,7769991503549.28,236.0,15.2024803161621,291.252,265.524,278.096,507.224,900.792,129.2,279940,0.0,0.0,0.0,0.0,3022216,2167416,83.0262623023784,350019444,201.756266825502,343925680,198.243733174498,693945124,106.8,0.0,180.8,0.0,0.0,78.016,44.52,558598068,321.984,9.8,0.0,0.0
Brazil,2000,79.364,0.793129988767028,2.56126928,32,0.0529551357030868,3002.1067408739,25.596,0.0,13.88058184,1249.94380199809,232.18499756,9.02,8110934802796.68,0.0,15.7957201004028,293.724,265.048,278.948,485.56,921.668,121.6,262492,363.165619092981,292.515195331281,304.128401657271,0.73640650510788,3165216,2230544,84.168831821434,354997560,201.847985020161,348497320,198.152014979838,703494880,0.0,0.0,184.0,0.0,0.0,75.232,42.12,571181564,324.768,13.5,0.0,17.9
Brazil,2000,79.364,0.793129988767028,2.56126928,32,0.0529551357030868,3002.1067408739,25.596,0.0,13.88058184,1249.94380199809,232.18499756,9.02,8110934802796.68,0.0,15.7957201004028,293.724,265.048,278.948,485.56,921.668,121.6,262492,363.165619092981,292.515195331281,304.128401657271,0.73640650510788,3165216,2230544,84.168831821434,354997560,201.847985020161,348497320,198.152014979838,703494880,0.0,0.0,184.0,0.0,0.0,75.232,42.12,571181564,324.768,13.5,0.0,23.8
Brazil,2000,79.364,0.793129988767028,2.56126928,32,0.0529551357030868,3002.1067408739,25.596,0.0,13.88058184,1249.94380199809,232.18499756,9.02,8110934802796.68,0.0,15.7957201004028,293.724,265.048,278.948,485.56,921.668,121.6,262492,363.165619092981,292.515195331281,304.128401657271,0.73640650510788,3165216,2230544,84.168831821434,354997560,201.847985020161,348497320,198.152014979838,703494880,0.0,0.0,184.0,0.0,0.0,75.232,42.12,571181564,324.768,13.5,0.0,29.6
Brazil,2000,79.364,0.793129988767028,2.56126928,32,0.0529551357030868,3002.1067408739,25.596,0.0,13.88058184,1249.94380199809,232.18499756,9.02,8110934802796.68,0.0,15.7957201004028,293.724,265.048,278.948,485.56,921.668,121.6,262492,363.165619092981,292.515195331281,304.128401657271,0.73640650510788,3165216,2230544,84.168831821434,354997560,201.847985020161,348497320,198.152014979838,703494880,0.0,0.0,184.0,0.0,0.0,75.232,42.12,571181564,324.768,16.6,0.0,17.9
Brazil,2000,79.364,0.793129988767028,2.56126928,32,0.0529551357030868,3002.1067408739,25.596,0.0,13.88058184,1249.94380199809,232.18499756,9.02,8110934802796.68,0.0,15.7957201004028,293.724,265.048,278.948,485.56,921.668,121.6,262492,363.165619092981,292.515195331281,304.128401657271,0.73640650510788,3165216,2230544,84.168831821434,354997560,201.847985020161,348497320,198.152014979838,703494880,0.0,0.0,184.0,0.0,0.0,75.232,42.12,571181564,324.768,16.6,0.0,23.8
Brazil,2000,79.364,0.793129988767028,2.56126928,32,0.0529551357030868,3002.1067408739,25.596,0.0,13.88058184,1249.94380199809,232.18499756,9.02,8110934802796.68,0.0,15.7957201004028,293.724,265.048,278.948,485.56,921.668,121.6,262492,363.165619092981,292.515195331281,304.128401657271,0.73640650510788,3165216,2230544,84.168831821434,354997560,201.847985020161,348497320,198.152014979838,703494880,0.0,0.0,184.0,0.0,0.0,75.232,42.12,571181564,324.768,16.6,0.0,29.6
Brazil,2000,79.364,0.793129988767028,2.56126928,32,0.0529551357030868,3002.1067408739,25.596,0.0,13.88058184,1249.94380199809,232.18499756,9.02,8110934802796.68,0.0,15.7957201004028,293.724,265.048,278.948,485.56,921.668,121.6,262492,363.165619092981,292.515195331281,304.128401657271,0.73640650510788,3165216,2230544,84.168831821434,354997560,201.847985020161,348497320,198.152014979838,703494880,0.0,0.0,184.0,0.0,0.0,75.232,42.12,571181564,324.768,10.3,0.0,17.9
Brazil,2000,79.364,0.793129988767028,2.56126928,32,0.0529551357030868,3002.1067408739,25.596,0.0,13.88058184,1249.94380199809,232.18499756,9.02,8110934802796.68,0.0,15.7957201004028,293.724,265.048,278.948,485.56,921.668,121.6,262492,363.165619092981,292.515195331281,304.128401657271,0.73640650510788,3165216,2230544,84.168831821434,354997560,201.847985020161,348497320,198.152014979838,703494880,0.0,0.0,184.0,0.0,0.0,75.232,42.12,571181564,324.768,10.3,0.0,23.8
Brazil,2000,79.364,0.793129988767028,2.56126928,32,0.0529551357030868,3002.1067408739,25.596,0.0,13.88058184,1249.94380199809,232.18499756,9.02,8110934802796.68,0.0,15.7957201004028,293.724,265.048,278.948,485.56,921.668,121.6,262492,363.165619092981,292.515195331281,304.128401657271,0.73640650510788,3165216,2230544,84.168831821434,354997560,201.847985020161,348497320,198.152014979838,703494880,0.0,0.0,184.0,0.0,0.0,75.232,42.12,571181564,324.768,10.3,0.0,29.6
Brazil,2001,77.084,0.778935708196752,2.80355932,32,0.0,3148.99537386036,25.212,0.0,14.051939,1293.90037022876,234.50848388,8.732,8223668393704.68,233.6,15.3787202835083,295.876,266.576,280.78,467.356,909.896,114.4,244992,0.0,296.151631536876,306.390102602865,0.0,3329836,2294920,85.2878181030708,359914652,201.958842463483,352932872,198.041157536516,712847524,94.4,0.0,186.8,0.0,42.8,73.788,42.6,581348540,326.212,14.0,0.0,0.0
Brazil,2001,77.084,0.778935708196752,2.80355932,32,0.0,3148.99537386036,25.212,0.0,14.051939,1293.90037022876,234.50848388,8.732,8223668393704.68,233.6,15.3787202835083,295.876,266.576,280.78,467.356,909.896,114.4,244992,0.0,296.151631536876,306.390102602865,0.0,3329836,2294920,85.2878181030708,359914652,201.958842463483,352932872,198.041157536516,712847524,94.4,0.0,186.8,0.0,42.8,73.788,42.6,581348540,326.212,17.2,0.0,0.0
Brazil,2001,77.084,0.778935708196752,2.80355932,32,0.0,3148.99537386036,25.212,0.0,14.051939,1293.90037022876,234.50848388,8.732,8223668393704.68,233.6,15.3787202835083,295.876,266.576,280.78,467.356,909.896,114.4,244992,0.0,296.151631536876,306.390102602865,0.0,3329836,2294920,85.2878181030708,359914652,201.958842463483,352932872,198.041157536516,712847524,94.4,0.0,186.8,0.0,42.8,73.788,42.6,581348540,326.212,10.7,0.0,0.0
Brazil,2002,74.296,0.740483165693176,2.8694482,32,0.327769249677658,3311.16976320636,25.316,0.0,14.7454052,1403.50898879096,229.1886444,8.412,8474774971524.72,232.4,15.001480102539,296.756,267.38,281.64,462.288,909.392,107.2,226388,0.0,299.711933911334,307.938556433846,1.31120109558105,3511564,2367760,86.3716975307904,364692420,202.071763452437,357214320,197.928236547562,721906740,91.2,0.0,189.6,0.0,37.2,72.48,42.56,591097240,327.52,14.5,0.0,0.0
Brazil,2002,74.296,0.740483165693176,2.8694482,32,0.327769249677658,3311.16976320636,25.316,0.0,14.7454052,1403.50898879096,229.1886444,8.412,8474774971524.72,232.4,15.001480102539,296.756,267.38,281.64,462.288,909.392,107.2,226388,0.0,299.711933911334,307.938556433846,1.31120109558105,3511564,2367760,86.3716975307904,364692420,202.071763452437,357214320,197.928236547562,721906740,91.2,0.0,189.6,0.0,37.2,72.48,42.56,591097240,327.52,17.7,0.0,0.0
Brazil,2002,74.296,0.740483165693176,2.8694482,32,0.327769249677658,3311.16976320636,25.316,0.0,14.7454052,1403.50898879096,229.1886444,8.412,8474774971524.72,232.4,15.001480102539,296.756,267.38,281.64,462.288,909.392,107.2,226388,0.0,299.711933911334,307.938556433846,1.31120109558105,3511564,2367760,86.3716975307904,364692420,202.071763452437,357214320,197.928236547562,721906740,91.2,0.0,189.6,0.0,37.2,72.48,42.56,591097240,327.52,11.2,0.0,0.0
Brazil,2003,71.4,0.702261431149452,2.12951352,32,0.360956072807312,3174.07717306965,25.252,0.0,14.03817748,1360.30924058292,227.7849884,8.092,8571457661936.24,230.4,0.0,297.68,268.824,282.88,456.236,897.096,100.4,208220,0.0,303.250561085998,309.063874150785,0.0168557371944189,3705956,2449868,87.4018755369016,369242684,202.181538493516,361274424,197.818459316254,730517112,94.4,387.2,192.4,0.0,31.6,71.188,44.68,600506980,328.812,15.0,0.0,0.0
Brazil,2003,71.4,0.702261431149452,2.12951352,32,0.360956072807312,3174.07717306965,25.252,0.0,14.03817748,1360.30924058292,227.7849884,8.092,8571457661936.24,230.4,0.0,297.68,268.824,282.88,456.236,897.096,100.4,208220,0.0,303.250561085998,309.063874150785,0.0168557371944189,3705956,2449868,87.4018755369016,369242684,202.181538493516,361274424,197.818459316254,730517112,94.4,387.2,192.4,0.0,31.6,71.188,44.68,600506980,328.812,18.2,0.0,0.0
Brazil,2003,71.4,0.702261431149452,2.12951352,32,0.360956072807312,3174.07717306965,25.252,0.0,14.03817748,1360.30924058292,227.7849884,8.092,8571457661936.24,230.4,0.0,297.68,268.824,282.88,456.236,897.096,100.4,208220,0.0,303.250561085998,309.063874150785,0.0168557371944189,3705956,2449868,87.4018755369016,369242684,202.181538493516,361274424,197.818459316254,730517112,94.4,387.2,192.4,0.0,31.6,71.188,44.68,600506980,328.812,11.6,0.0,0.0
Brazil,2004,70.528,0.68350065143084,2.54680108,32,-0.109074845910072,3381.55168893358,25.032,0.0,13.86770152,1442.9173684979,227.19622804,8.008,9065170592114.28,226.0,15.8979196548462,299.664,270.148,284.524,438.624,887.096,94.0,196380,0.0,306.766148623033,310.166842320775,-1.10397124290466,3918416,2541168,88.4034213353688,373673848,202.289798191545,365214320,197.710199643038,738888172,89.2,388.8,195.2,0.0,27.2,69.916,40.28,609737908,330.084,15.5,0.0,0.0
Brazil,2004,70.528,0.68350065143084,2.54680108,32,-0.109074845910072,3381.55168893358,25.032,0.0,13.86770152,1442.9173684979,227.19622804,8.008,9065170592114.28,226.0,15.8979196548462,299.664,270.148,284.524,438.624,887.096,94.0,196380,0.0,306.766148623033,310.166842320775,-1.10397124290466,3918416,2541168,88.4034213353688,373673848,202.289798191545,365214320,197.710199643038,738888172,89.2,388.8,195.2,0.0,27.2,69.916,40.28,609737908,330.084,18.8,0.0,0.0
Brazil,2004,70.528,0.68350065143084,2.54680108,32,-0.109074845910072,3381.55168893358,25.032,0.0,13.86770152,1442.9173684979,227.19622804,8.008,9065170592114.28,226.0,15.8979196548462,299.664,270.148,284.524,438.624,887.096,94.0,196380,0.0,306.766148623033,310.166842320775,-1.10397124290466,3918416,2541168,88.4034213353688,373673848,202.289798191545,365214320,197.710199643038,738888172,89.2,388.8,195.2,0.0,27.2,69.916,40.28,609737908,330.084,12.1,0.0,0.0
Brazil,2005,52.005,0.486267158087721,2.1151911,24,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,7016586994542.24,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,138390,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,3114060,1982625,67.0474533807762,283546899,151.793868214414,276845103,148.206131785585,560392002,62.4,292.2,148.5,0.0,19.5,51.498,31.65,464195112,248.502,16.0,0.0,25.5
Brazil,2005,52.005,0.486267158087721,2.1151911,24,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,7016586994542.24,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,138390,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,3114060,1982625,67.0474533807762,283546899,151.793868214414,276845103,148.206131785585,560392002,62.4,292.2,148.5,0.0,19.5,51.498,31.65,464195112,248.502,16.0,0.0,15.2
Brazil,2005,52.005,0.486267158087721,2.1151911,24,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,7016586994542.24,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,138390,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,3114060,1982625,67.0474533807762,283546899,151.793868214414,276845103,148.206131785585,560392002,62.4,292.2,148.5,0.0,19.5,51.498,31.65,464195112,248.502,16.0,0.0,20.4
Brazil,2005,52.005,0.486267158087721,2.1151911,24,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,7016586994542.24,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,138390,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,3114060,1982625,67.0474533807762,283546899,151.793868214414,276845103,148.206131785585,560392002,62.4,292.2,148.5,0.0,19.5,51.498,31.65,464195112,248.502,19.3,0.0,25.5
Brazil,2005,52.005,0.486267158087721,2.1151911,24,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,7016586994542.24,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,138390,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,3114060,1982625,67.0474533807762,283546899,151.793868214414,276845103,148.206131785585,560392002,62.4,292.2,148.5,0.0,19.5,51.498,31.65,464195112,248.502,19.3,0.0,15.2
Brazil,2005,52.005,0.486267158087721,2.1151911,24,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,7016586994542.24,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,138390,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,3114060,1982625,67.0474533807762,283546899,151.793868214414,276845103,148.206131785585,560392002,62.4,292.2,148.5,0.0,19.5,51.498,31.65,464195112,248.502,19.3,0.0,20.4
Brazil,2005,52.005,0.486267158087721,2.1151911,24,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,7016586994542.24,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,138390,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,3114060,1982625,67.0474533807762,283546899,151.793868214414,276845103,148.206131785585,560392002,62.4,292.2,148.5,0.0,19.5,51.498,31.65,464195112,248.502,12.6,0.0,25.5
Brazil,2005,52.005,0.486267158087721,2.1151911,24,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,7016586994542.24,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,138390,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,3114060,1982625,67.0474533807762,283546899,151.793868214414,276845103,148.206131785585,560392002,62.4,292.2,148.5,0.0,19.5,51.498,31.65,464195112,248.502,12.6,0.0,15.2
Brazil,2005,52.005,0.486267158087721,2.1151911,24,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,7016586994542.24,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,138390,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,3114060,1982625,67.0474533807762,283546899,151.793868214414,276845103,148.206131785585,560392002,62.4,292.2,148.5,0.0,19.5,51.498,31.65,464195112,248.502,12.6,0.0,20.4
Brazil,2006,50.556,0.459118734420192,2.22635865,24,-0.361439689993857,2871.37047016216,18.369,0.0,10.62391878,1232.60449015455,170.89944078,5.781,7294583379179.37,166.8,14.6118006706237,226.995,205.635,216.111,309.144,631.637999999999,62.1,128829,0.0,235.298733154694,234.23138791364,-0.884733349084853,3300678,2065878,67.773696779427,286749954,151.863636420929,279712092,148.13636357907,566462046,55.2,293.4,150.6,0.0,18.6,50.571,29.07,470973540,249.429,16.6,0.0,0.0
Brazil,2006,50.556,0.459118734420192,2.22635865,24,-0.361439689993857,2871.37047016216,18.369,0.0,10.62391878,1232.60449015455,170.89944078,5.781,7294583379179.37,166.8,14.6118006706237,226.995,205.635,216.111,309.144,631.637999999999,62.1,128829,0.0,235.298733154694,234.23138791364,-0.884733349084853,3300678,2065878,67.773696779427,286749954,151.863636420929,279712092,148.13636357907,566462046,55.2,293.4,150.6,0.0,18.6,50.571,29.07,470973540,249.429,19.9,0.0,0.0
Brazil,2006,50.556,0.459118734420192,2.22635865,24,-0.361439689993857,2871.37047016216,18.369,0.0,10.62391878,1232.60449015455,170.89944078,5.781,7294583379179.37,166.8,14.6118006706237,226.995,205.635,216.111,309.144,631.637999999999,62.1,128829,0.0,235.298733154694,234.23138791364,-0.884733349084853,3300678,2065878,67.773696779427,286749954,151.863636420929,279712092,148.13636357907,566462046,55.2,293.4,150.6,0.0,18.6,50.571,29.07,470973540,249.429,13.1,0.0,0.0
Brazil,2007,49.116,0.44271672194855,2.34650106,24,-0.25196635723114,3077.46738461637,18.357,0.0,10.45388103,1307.49178129121,172.29697038,5.643,7737355151599.47,164.7,14.9227795600891,227.64,206.868,217.095,303.297,618.0,58.5,120132,0.0,237.887934113071,235.011797767885,-1.0738442838192,3495660,2153202,68.4767614564962,289849302,151.928993108078,282489057,148.071006891921,572338359,51.9,290.1,152.399999999999,19.2,16.7999999999999,49.656,27.84,477604914,250.344,17.1,0.0,0.0
Brazil,2007,49.116,0.44271672194855,2.34650106,24,-0.25196635723114,3077.46738461637,18.357,0.0,10.45388103,1307.49178129121,172.29697038,5.643,7737355151599.47,164.7,14.9227795600891,227.64,206.868,217.095,303.297,618.0,58.5,120132,0.0,237.887934113071,235.011797767885,-1.0738442838192,3495660,2153202,68.4767614564962,289849302,151.928993108078,282489057,148.071006891921,572338359,51.9,290.1,152.399999999999,19.2,16.7999999999999,49.656,27.84,477604914,250.344,20.4,0.0,0.0
Brazil,2007,49.116,0.44271672194855,2.34650106,24,-0.25196635723114,3077.46738461637,18.357,0.0,10.45388103,1307.49178129121,172.29697038,5.643,7737355151599.47,164.7,14.9227795600891,227.64,206.868,217.095,303.297,618.0,58.5,120132,0.0,237.887934113071,235.011797767885,-1.0738442838192,3495660,2153202,68.4767614564962,289849302,151.928993108078,282489057,148.071006891921,572338359,51.9,290.1,152.399999999999,19.2,16.7999999999999,49.656,27.84,477604914,250.344,13.6,0.0,0.0
Brazil,2008,31.886,0.292026867351782,1.68242168,16,0.0068747363984584,2125.94017412076,12.212,0.0,7.00883722,929.961260480504,112.4058609,3.684,5421007430279.04,108.0,10.5376796722412,152.268,138.756,145.43,197.174,402.044,36.8,74948,0.0,160.308157957026,157.18490562011,-0.62684941291809,2466198,1497646,46.1041133553638,195225142,101.324956817745,190119492,98.6750431822544,385344634,30.6,0.0,103.0,0.0,10.2,32.502,16.54,322722278,167.498,17.7,0.0,0.0
Brazil,2008,31.886,0.292026867351782,1.68242168,16,0.0068747363984584,2125.94017412076,12.212,0.0,7.00883722,929.961260480504,112.4058609,3.684,5421007430279.04,108.0,10.5376796722412,152.268,138.756,145.43,197.174,402.044,36.8,74948,0.0,160.308157957026,157.18490562011,-0.62684941291809,2466198,1497646,46.1041133553638,195225142,101.324956817745,190119492,98.6750431822544,385344634,30.6,0.0,103.0,0.0,10.2,32.502,16.54,322722278,167.498,21.0,0.0,0.0
Brazil,2008,31.886,0.292026867351782,1.68242168,16,0.0068747363984584,2125.94017412076,12.212,0.0,7.00883722,929.961260480504,112.4058609,3.684,5421007430279.04,108.0,10.5376796722412,152.268,138.756,145.43,197.174,402.044,36.8,74948,0.0,160.308157957026,157.18490562011,-0.62684941291809,2466198,1497646,46.1041133553638,195225142,101.324956817745,190119492,98.6750431822544,385344634,30.6,0.0,103.0,0.0,10.2,32.502,16.54,322722278,167.498,14.1,0.0,0.0
Brazil,2009,31.43,0.272156441667992,1.65008568,16,-0.159971222281456,2220.60624984872,12.31,0.0,7.41484022,980.692249763034,111.37529754,3.65,5414187152293.7,107.4,10.9271001815795,152.598,139.328,145.896,193.404,395.388,35.0,71080,0.0,162.013053767506,157.684411391059,0.327328443527222,2605126,1561104,46.5456546552224,197163364,101.360193470256,191871734,98.639806529744,389035098,28.8,196.4,104.2,0.0,8.6,31.912,18.84,326960658,168.088,18.2,0.0,0.0
Brazil,2009,31.43,0.272156441667992,1.65008568,16,-0.159971222281456,2220.60624984872,12.31,0.0,7.41484022,980.692249763034,111.37529754,3.65,5414187152293.7,107.4,10.9271001815795,152.598,139.328,145.896,193.404,395.388,35.0,71080,0.0,162.013053767506,157.684411391059,0.327328443527222,2605126,1561104,46.5456546552224,197163364,101.360193470256,191871734,98.639806529744,389035098,28.8,196.4,104.2,0.0,8.6,31.912,18.84,326960658,168.088,21.6,0.0,0.0
Brazil,2009,31.43,0.272156441667992,1.65008568,16,-0.159971222281456,2220.60624984872,12.31,0.0,7.41484022,980.692249763034,111.37529754,3.65,5414187152293.7,107.4,10.9271001815795,152.598,139.328,145.896,193.404,395.388,35.0,71080,0.0,162.013053767506,157.684411391059,0.327328443527222,2605126,1561104,46.5456546552224,197163364,101.360193470256,191871734,98.639806529744,389035098,28.8,196.4,104.2,0.0,8.6,31.912,18.84,326960658,168.088,14.6,0.0,0.0
Brazil,2010,30.984,0.284345695492926,0.61747158,16,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,5821779387335.82,0.0,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,67674,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,2745882,1622858,46.9849732117432,199093334,101.395361993358,193613650,98.6046380066416,392706984,0.0,0.0,105.4,0.0,7.4,31.33,16.068,331189434,168.67,18.8,0.0,21.8
Brazil,2010,30.984,0.284345695492926,0.61747158,16,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,5821779387335.82,0.0,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,67674,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,2745882,1622858,46.9849732117432,199093334,101.395361993358,193613650,98.6046380066416,392706984,0.0,0.0,105.4,0.0,7.4,31.33,16.068,331189434,168.67,18.8,0.0,13.0
Brazil,2010,30.984,0.284345695492926,0.61747158,16,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,5821779387335.82,0.0,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,67674,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,2745882,1622858,46.9849732117432,199093334,101.395361993358,193613650,98.6046380066416,392706984,0.0,0.0,105.4,0.0,7.4,31.33,16.068,331189434,168.67,18.8,0.0,17.4
Brazil,2010,30.984,0.284345695492926,0.61747158,16,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,5821779387335.82,0.0,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,67674,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,2745882,1622858,46.9849732117432,199093334,101.395361993358,193613650,98.6046380066416,392706984,0.0,0.0,105.4,0.0,7.4,31.33,16.068,331189434,168.67,22.2,0.0,21.8
Brazil,2010,30.984,0.284345695492926,0.61747158,16,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,5821779387335.82,0.0,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,67674,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,2745882,1622858,46.9849732117432,199093334,101.395361993358,193613650,98.6046380066416,392706984,0.0,0.0,105.4,0.0,7.4,31.33,16.068,331189434,168.67,22.2,0.0,13.0
Brazil,2010,30.984,0.284345695492926,0.61747158,16,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,5821779387335.82,0.0,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,67674,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,2745882,1622858,46.9849732117432,199093334,101.395361993358,193613650,98.6046380066416,392706984,0.0,0.0,105.4,0.0,7.4,31.33,16.068,331189434,168.67,22.2,0.0,17.4
Brazil,2010,30.984,0.284345695492926,0.61747158,16,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,5821779387335.82,0.0,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,67674,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,2745882,1622858,46.9849732117432,199093334,101.395361993358,193613650,98.6046380066416,392706984,0.0,0.0,105.4,0.0,7.4,31.33,16.068,331189434,168.67,15.1,0.0,21.8
Brazil,2010,30.984,0.284345695492926,0.61747158,16,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,5821779387335.82,0.0,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,67674,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,2745882,1622858,46.9849732117432,199093334,101.395361993358,193613650,98.6046380066416,392706984,0.0,0.0,105.4,0.0,7.4,31.33,16.068,331189434,168.67,15.1,0.0,13.0
Brazil,2010,30.984,0.284345695492926,0.61747158,16,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,5821779387335.82,0.0,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,67674,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,2745882,1622858,46.9849732117432,199093334,101.395361993358,193613650,98.6046380066416,392706984,0.0,0.0,105.4,0.0,7.4,31.33,16.068,331189434,168.67,15.1,0.0,17.4
